Year,Month,Day,death,death_increase,fips,hospitalized,hospitalized_cumulative,hospitalized_currently,in_icu_currently,iso_country,iso_subdivision,last_update_et,load_time,negative,negative_increase,on_ventilator_currently,pending,pos_neg,positive,positive_increase,recovered,total_test_results,total_test_results_increase
2020,March,25,0,0,54,0,0,0,0,US,US-WV,2020-03-24 00:00:00,2025-02-02 00:04:46,0,0,0,6,39,39,19,0,826,309
2020,March,25,0,0,56,0,0,0,0,US,US-WY,2020-03-25 12:45:00,2025-02-02 00:04:46,954,244,0,0,998,44,15,7,1733,266
2020,March,25,0,0,60,0,0,0,0,US,US-AS,2020-03-25 00:00:00,2025-02-02 00:04:46,0,0,0,0,0,,0,0,0,0
2020,March,25,0,0,69,0,0,0,0,US,US-MP,2020-03-24 18:30:00,2025-02-02 00:04:46,0,0,0,0,0,0,0,0,0,0
2020,March,25,0,0,78,0,0,0,0,US,US-VI,2020-03-24 20:30:00,2025-02-02 00:04:46,55,55,0,2,72,17,0,0,72,55
2020,March,25,1,0,27,35,35,26,0,US,US-MN,2020-03-25 00:00:00,2025-02-02 00:04:46,11188,5638,0,0,11690,502,58,121,11690,5696
2020,March,25,1,0,33,19,19,0,0,US,US-NH,2020-03-25 09:00:00,2025-02-02 00:04:46,3001,645,0,712,3138,137,29,0,3561,386
2020,March,25,1,0,35,0,0,0,0,US,US-NM,2020-03-25 00:00:00,2025-02-02 00:04:46,7681,939,0,0,7781,100,17,0,6842,869
2020,March,25,1,0,46,0,0,0,0,US,US-SD,2020-03-25 13:00:00,2025-02-02 00:04:46,819,29,0,268,860,41,11,0,1462,235
2020,March,25,1,0,49,0,0,0,0,US,US-UT,2020-03-25 15:00:00,2025-02-02 00:04:46,7509,1212,0,0,7855,346,47,0,8032,1304
2020,March,25,1,0,66,0,0,10,0,US,US-GU,2020-03-25 06:45:00,2025-02-02 00:04:46,233,32,0,0,270,37,5,0,270,37
2020,March,25,1,1,2,3,3,0,0,US,US-AK,2020-03-24 21:00:00,2025-02-02 00:04:46,0,0,0,0,49,49,7,0,1691,669
2020,March,25,1,1,19,36,36,23,0,US,US-IA,2020-03-25 00:00:00,2025-02-02 00:04:46,2578,263,0,0,2723,145,21,0,2723,284
2020,March,25,1,1,37,0,0,29,0,US,US-NC,2020-03-25 16:30:00,2025-02-02 00:04:46,0,0,0,0,504,504,106,0,10348,529
2020,March,25,2,0,11,0,0,0,0,US,US-DC,2020-03-24 19:30:00,2025-02-02 00:04:46,0,0,0,3,183,183,46,0,1606,274
2020,March,25,2,0,72,0,0,0,0,US,US-PR,2020-03-25 07:00:00,2025-02-02 00:04:46,317,49,0,70,368,51,12,0,368,61
2020,March,25,2,1,10,0,0,11,0,US,US-DE,2020-03-25 12:00:00,2025-02-02 00:04:46,36,0,0,0,151,115,24,0,2729,363
2020,March,25,2,1,28,117,117,0,0,US,US-MS,2020-03-24 20:00:00,2025-02-02 00:04:46,1566,14,0,0,1943,377,57,0,1943,71
2020,March,25,2,2,5,0,0,22,0,US,US-AR,2020-03-25 09:19:00,2025-02-02 00:04:46,1437,490,4,0,1717,280,62,11,1717,552
2020,March,25,3,1,20,0,0,0,0,US,US-KS,2020-03-25 12:00:00,2025-02-02 00:04:46,2360,274,0,0,2486,126,28,0,2486,302
2020,March,25,3,1,47,53,53,0,0,US,US-TN,2020-03-25 15:00:00,2025-02-02 00:04:46,0,0,0,0,784,784,117,0,11796,652
2020,March,25,4,0,21,0,0,0,0,US,US-KY,2020-03-24 17:00:00,2025-02-02 00:04:46,0,0,0,0,157,157,33,0,3022,1136
2020,March,25,5,0,24,0,0,0,0,US,US-MD,2020-03-25 10:00:00,2025-02-02 00:04:46,94,0,0,0,517,423,74,0,2075,1120
2020,March,25,5,2,40,59,59,0,0,US,US-OK,2020-03-25 08:00:00,2025-02-02 00:04:46,805,70,0,0,969,164,58,0,969,128
2020,March,25,6,1,4,264,264,0,0,US,US-AZ,2020-03-24 00:00:00,2025-02-02 00:04:46,323,10,0,53,773,450,93,0,15978,2586
2020,March,25,7,2,45,102,102,0,0,US,US-SC,2020-03-24 19:30:00,2025-02-02 00:04:46,2303,291,0,0,2727,424,126,0,2727,417
2020,March,25,7,2,55,0,0,0,0,US,US-UM,2020-03-25 16:00:00,2025-02-02 00:04:46,10089,1852,0,0,10756,667,142,0,11252,1646
2020,March,25,7,2,55,0,0,0,0,US,US-WI,2020-03-25 16:00:00,2025-02-02 00:04:46,10089,1852,0,0,10756,667,142,0,11252,1646
2020,March,25,8,1,50,0,0,0,0,US,US-VT,2020-03-25 00:00:00,2025-02-02 00:04:46,1631,226,0,0,1756,125,28,0,2144,266
2020,March,25,8,3,41,61,61,0,0,US,US-OR,2020-03-24 11:00:00,2025-02-02 00:04:46,4350,701,0,0,4559,209,18,0,,0
2020,March,25,8,5,29,0,0,0,0,US,US-MO,2020-03-24 16:00:00,2025-02-02 00:04:46,369,0,0,0,725,356,173,0,7980,1815
2020,March,25,9,2,51,45,45,0,0,US,US-VA,2020-03-25 00:00:00,2025-02-02 00:04:46,0,0,0,0,391,391,101,0,12277,1074
2020,March,25,10,2,39,182,182,0,0,US,US-OH,2020-03-25 14:00:00,2025-02-02 00:04:46,0,0,0,0,704,704,140,0,14007,721
2020,March,25,11,4,42,0,0,0,0,US,US-PA,2020-03-25 12:00:00,2025-02-02 00:04:46,11193,2550,0,0,12320,1127,276,0,12592,2824
2020,March,25,11,4,42,0,0,0,0,US,US-UM,2020-03-25 12:00:00,2025-02-02 00:04:46,11193,2550,0,0,12320,1127,276,0,12592,2824
2020,March,25,12,3,48,0,0,0,0,US,US-TX,2020-03-25 12:30:00,2025-02-02 00:04:46,0,0,0,0,975,975,263,0,41875,6719
2020,March,25,13,0,32,0,0,0,0,US,US-NV,2020-03-25 02:59:00,2025-02-02 00:04:46,4251,297,0,0,4572,321,43,0,9117,845
2020,March,25,14,2,18,0,0,0,0,US,US-IN,2020-03-25 00:59:00,2025-02-02 00:04:46,2879,313,0,0,3356,477,112,0,11592,1723
2020,March,25,19,3,17,0,0,0,0,US,US-IL,2020-03-25 00:00:00,2025-02-02 00:04:46,0,0,0,0,1865,1865,330,0,14209,2724
2020,March,25,19,7,9,0,0,113,0,US,US-CT,2020-03-25 16:00:00,2025-02-02 00:04:46,0,0,0,0,875,875,257,0,12393,2048
2020,March,25,19,8,8,148,148,230,0,US,US-CO,2020-03-25 18:00:00,2025-02-02 00:04:46,6978,189,0,0,8064,1086,174,0,9078,1134
2020,March,25,22,4,12,316,316,0,0,US,US-FL,2020-03-25 11:00:00,2025-02-02 00:04:46,15374,2247,0,1233,16862,1488,283,0,15835,2881
2020,March,25,33,7,25,103,103,0,0,US,US-MA,2020-03-25 16:00:00,2025-02-02 00:04:46,17956,5366,0,0,19794,1838,679,0,37157,4484
2020,March,25,40,8,13,394,394,0,0,US,US-GA,2020-03-25 12:00:00,2025-02-02 00:04:46,0,0,0,0,1247,1247,221,0,9307,2501
2020,March,25,53,13,6,0,0,0,0,US,US-CA,2020-03-24 00:00:00,2025-02-02 00:04:46,15921,2469,0,0,18276,2355,253,0,18276,2722
2020,March,25,65,19,22,0,0,491,0,US,US-LA,2020-03-25 13:00:00,2025-02-02 00:04:46,9656,2441,163,0,11451,1795,407,0,11451,2848
2020,March,25,81,21,34,0,0,0,0,US,US-NJ,2020-03-24 01:30:00,2025-02-02 00:04:46,10452,2127,0,0,14854,4402,727,0,14854,2854
2020,March,25,111,25,26,0,0,0,0,US,US-MI,2020-03-25 15:00:00,2025-02-02 00:04:46,0,0,0,0,11335,11335,1180,0,11782,2426
2020,March,25,111,25,26,0,0,0,0,US,US-UM,2020-03-25 15:00:00,2025-02-02 00:04:46,0,0,0,0,11335,11335,1180,0,11782,2426
2020,March,25,159,13,53,0,0,0,0,US,US-WA,2020-03-25 00:00:00,2025-02-02 00:04:46,0,0,0,0,3653,3653,463,0,63993,5248
2020,March,25,285,75,36,0,0,4079,0,US,US-NY,2020-03-25 11:45:00,2025-02-02 00:04:46,0,0,0,0,30810,30810,5145,0,103659,12142
2020,April,25,0,0,60,0,0,0,0,US,US-AS,2020-04-19 00:00:00,2025-02-02 00:04:46,3,0,0,17,3,0,0,0,3,0
2020,April,25,2,0,69,0,0,0,0,US,US-MP,2020-04-25 00:00:00,2025-02-02 00:04:46,51,0,0,0,65,14,0,11,65,0
2020,April,25,3,0,78,0,0,0,0,US,US-VI,2020-04-25 00:00:00,2025-02-02 00:04:46,693,51,0,22,748,55,1,51,748,52
2020,April,25,5,0,66,0,0,2,0,US,US-GU,2020-04-25 07:30:00,2025-02-02 00:04:46,1308,75,0,0,1449,141,1,128,1449,76
2020,April,25,7,0,56,54,54,16,0,US,US-WY,2020-04-24 16:02:00,2025-02-02 00:04:46,7797,101,0,0,8288,491,18,321,9453,97
2020,April,25,9,0,2,37,37,32,0,US,US-AK,2020-04-25 16:00:00,2025-02-02 00:04:46,0,0,0,0,339,339,0,217,15732,3451
2020,April,25,10,0,46,128,128,61,0,US,US-SD,2020-04-24 18:00:00,2025-02-02 00:04:46,13449,665,0,0,15596,2147,107,1223,15777,747
2020,April,25,13,1,15,67,67,0,0,US,US-HI,2020-04-24 18:00:00,2025-02-02 00:04:46,27439,1148,0,0,28040,601,5,463,28565,727
2020,April,25,13,1,15,67,67,0,0,US,US-UM,2020-04-24 18:00:00,2025-02-02 00:04:46,27439,1148,0,0,28040,601,5,463,28565,727
2020,April,25,14,0,30,61,61,11,0,US,US-MT,2020-04-25 00:00:00,2025-02-02 00:04:46,0,0,0,0,445,445,1,339,12497,370
2020,April,25,16,1,38,70,70,17,0,US,US-ND,2020-04-25 13:00:00,2025-02-02 00:04:46,18547,1846,0,0,19350,803,56,310,20293,2042
2020,April,25,32,0,54,0,0,97,36,US,US-WV,2020-04-25 10:00:00,2025-02-02 00:04:46,0,0,19,0,1020,1020,32,439,29254,3529
2020,April,25,41,2,49,329,329,0,0,US,US-UT,2020-04-25 15:00:00,2025-02-02 00:04:46,91958,4187,0,0,95906,3948,166,1399,100071,4687
2020,April,25,46,2,50,0,0,37,0,US,US-VT,2020-04-25 00:00:00,2025-02-02 00:04:46,11814,299,0,0,12657,843,9,0,15166,758
2020,April,25,47,2,5,291,291,104,0,US,US-AR,2020-04-25 10:47:00,2025-02-02 00:04:46,35224,2387,25,0,38053,2829,88,964,38053,2475
2020,April,25,50,3,23,156,156,39,17,US,US-ME,2020-04-25 12:00:00,2025-02-02 00:04:46,0,0,7,0,990,990,25,519,22960,498
2020,April,25,50,3,31,0,0,0,0,US,US-NE,2020-04-24 19:45:00,2025-02-02 00:04:46,17552,1064,0,0,19973,2421,297,0,22148,1632
2020,April,25,54,0,16,168,168,35,0,US,US-ID,2020-04-24 19:00:00,2025-02-02 00:04:46,17611,0,0,0,19481,1870,34,867,19481,34
2020,April,25,60,7,33,238,238,95,0,US,US-NH,2020-04-25 09:00:00,2025-02-02 00:04:46,16964,957,0,550,18751,1787,67,777,20398,830
2020,April,25,83,6,72,0,0,137,0,US,US-PR,2020-04-25 06:30:00,2025-02-02 00:04:46,9313,0,0,1940,10191,878,7,0,10191,7
2020,April,25,86,3,41,520,520,258,56,US,US-OR,2020-04-24 11:00:00,2025-02-02 00:04:46,43315,1466,29,0,45492,2177,50,0,53845,3586
2020,April,25,93,9,35,412,412,152,0,US,US-NM,2020-04-25 20:24:00,2025-02-02 00:04:46,0,0,0,0,2660,2660,139,614,53735,2225
2020,April,25,112,5,19,0,0,293,108,US,US-IA,2020-04-24 12:00:00,2025-02-02 00:04:46,29258,1730,60,0,34350,5092,647,1723,34350,2377
2020,April,25,117,6,20,474,474,0,0,US,US-KS,2020-04-25 11:00:00,2025-02-02 00:04:46,22143,1332,0,0,25199,3056,279,0,25199,1611
2020,April,25,155,8,10,0,0,300,0,US,US-DE,2020-04-24 18:00:00,2025-02-02 00:04:46,14122,185,0,0,17698,3576,134,809,26109,1233
2020,April,25,165,12,11,0,0,402,120,US,US-DC,2020-04-24 00:00:00,2025-02-02 00:04:46,0,0,69,0,3699,3699,171,652,17302,769
2020,April,25,166,16,45,944,944,0,0,US,US-SC,2020-04-25 15:39:00,2025-02-02 00:04:46,43761,4215,0,0,49014,5253,336,3701,49014,4551
2020,April,25,178,10,47,821,821,510,0,US,US-TN,2020-04-25 15:00:00,2025-02-02 00:04:46,0,0,0,0,9189,9189,463,4467,141406,10078
2020,April,25,194,6,40,637,637,306,150,US,US-OK,2020-04-25 00:00:00,2025-02-02 00:04:46,49891,6872,0,0,53084,3193,72,2080,53084,6944
2020,April,25,200,9,21,1143,1143,303,164,US,US-KY,2020-04-24 17:00:00,2025-02-02 00:04:46,0,0,0,0,3779,3779,298,1341,44962,2118
2020,April,25,212,15,1,839,839,351,0,US,US-AL,2020-04-25 00:00:00,2025-02-02 00:04:46,65207,18344,0,0,71344,6137,305,0,71344,18649
2020,April,25,215,13,44,576,576,263,77,US,US-RI,2020-04-25 03:00:00,2025-02-02 00:04:46,40860,1789,52,0,48353,7493,305,0,52765,3775
2020,April,25,221,12,28,996,996,649,152,US,US-MS,2020-04-24 19:00:00,2025-02-02 00:04:46,53239,3003,78,0,58957,5718,284,0,58957,3287
2020,April,25,229,13,32,0,0,0,0,US,US-NV,2020-04-25 10:00:00,2025-02-02 00:04:46,32669,875,0,0,37208,4539,141,0,43390,1116
2020,April,25,244,23,27,797,797,288,109,US,US-MN,2020-04-24 17:00:00,2025-02-02 00:04:46,56982,2276,0,0,62109,5127,339,1410,62109,2615
2020,April,25,266,0,4,1672,1672,697,313,US,US-AZ,2020-04-25 00:00:00,2025-02-02 00:04:46,56228,1559,191,0,62508,6280,235,0,79897,2991
2020,April,25,266,4,55,1376,1376,341,137,US,US-UM,2020-04-25 16:00:00,2025-02-02 00:04:46,57138,2565,0,241,63853,6715,351,0,68761,2959
2020,April,25,266,4,55,1376,1376,341,137,US,US-WI,2020-04-25 16:00:00,2025-02-02 00:04:46,57138,2565,0,241,63853,6715,351,0,68761,2959
2020,April,25,273,11,29,0,0,850,0,US,US-MO,2020-04-25 15:00:00,2025-02-02 00:04:46,60392,1810,142,0,67218,6826,201,0,69988,2823
2020,April,25,289,20,37,0,0,456,0,US,US-NC,2020-04-25 11:00:00,2025-02-02 00:04:46,0,0,0,0,8623,8623,571,0,119912,4788
2020,April,25,436,26,51,1837,1837,1405,357,US,US-VA,2020-04-25 00:00:00,2025-02-02 00:04:46,0,0,223,1405,12366,12366,772,0,91125,3529
2020,April,25,623,30,48,0,0,1597,645,US,US-TX,2020-04-25 13:00:00,2025-02-02 00:04:46,0,0,0,0,23773,23773,967,9986,318562,15742
2020,April,25,665,6,53,0,0,455,174,US,US-WA,2020-04-25 00:00:00,2025-02-02 00:04:46,0,0,0,0,13794,13794,275,0,194532,3448
2020,April,25,672,-2,8,2410,2410,1046,0,US,US-CO,2020-04-24 00:00:00,2025-02-02 00:04:46,46823,2290,0,0,59791,12968,713,0,66507,2943
2020,April,25,711,21,39,3115,3115,0,0,US,US-OH,2020-04-25 14:00:00,2025-02-02 00:04:46,0,0,0,0,15587,15587,418,0,114491,5503
2020,April,25,785,44,18,0,0,1515,598,US,US-IN,2020-04-24 23:59:00,2025-02-02 00:04:46,65379,3506,324,0,79774,14395,715,0,104423,4330
2020,April,25,904,12,13,4326,4326,0,0,US,US-GA,2020-04-25 11:28:00,2025-02-02 00:04:46,0,0,0,0,22695,22695,548,0,121027,13942
2020,April,25,948,49,24,3760,3760,1408,538,US,US-MD,2020-04-25 10:00:00,2025-02-02 00:04:46,71357,3257,0,0,89123,17766,1150,1165,98689,4486
2020,April,25,1075,44,12,5045,5045,0,0,US,US-FL,2020-04-25 09:36:00,2025-02-02 00:04:46,302260,15475,0,1292,331870,29610,734,0,324016,13407
2020,April,25,1537,45,42,0,0,2748,0,US,US-PA,2020-04-25 00:00:00,2025-02-02 00:04:46,152886,5395,640,0,192935,40049,1397,0,204238,7291
2020,April,25,1537,45,42,0,0,2748,0,US,US-UM,2020-04-25 00:00:00,2025-02-02 00:04:46,152886,5395,640,0,192935,40049,1397,0,204238,7291
2020,April,25,1651,89,6,0,0,4847,1458,US,US-CA,2020-04-23 00:00:00,2025-02-02 00:04:46,0,0,0,0,41137,41137,1883,0,506035,11862
2020,April,25,1703,43,22,0,0,1700,0,US,US-LA,2020-04-25 13:00:00,2025-02-02 00:04:46,112490,518,268,0,139002,26512,372,14927,139002,890
2020,April,25,1862,98,9,0,0,1810,0,US,US-CT,2020-04-25 16:00:00,2025-02-02 00:04:46,0,0,0,0,24582,24582,661,0,90408,4336
2020,April,25,1874,79,17,0,0,4699,1244,US,US-IL,2020-04-25 00:00:00,2025-02-02 00:04:46,0,0,763,0,41777,41777,2119,0,201617,11985
2020,April,25,2877,0,25,4965,4965,3879,1058,US,US-MA,2020-04-25 16:00:00,2025-02-02 00:04:46,173497,24444,0,0,226845,53348,7325,0,286065,10266
2020,April,25,3929,111,26,0,0,2889,1164,US,US-MI,2020-04-25 11:00:00,2025-02-02 00:04:46,0,0,934,0,43263,43263,533,8342,176663,6721
2020,April,25,3929,111,26,0,0,2889,1164,US,US-UM,2020-04-25 11:00:00,2025-02-02 00:04:46,0,0,934,0,43263,43263,533,8342,176663,6721
2020,April,25,7166,280,34,0,0,6722,1971,US,US-NJ,2020-04-25 13:00:00,2025-02-02 00:04:46,108163,4397,1442,0,213686,105523,3327,0,213686,7724
2020,April,25,16599,437,36,0,0,13524,4410,US,US-NY,2020-04-25 00:00:00,2025-02-02 00:04:46,0,0,0,0,282143,282143,10553,0,777568,46912
2020,May,25,0,0,60,0,0,0,0,US,US-AS,2020-05-19 00:00:00,2025-02-02 00:04:46,124,0,0,0,124,0,0,0,124,0
2020,May,25,2,0,69,0,0,0,0,US,US-MP,2020-05-24 00:07:00,2025-02-02 00:04:46,4735,0,0,0,4757,22,0,13,4757,0
2020,May,25,5,0,66,0,0,0,0,US,US-GU,2020-05-25 00:15:00,2025-02-02 00:04:46,5403,0,0,0,5569,166,0,138,5569,0
2020,May,25,6,0,78,0,0,0,0,US,US-VI,2020-05-22 07:29:00,2025-02-02 00:04:46,1343,0,0,45,1412,69,0,61,1412,0
2020,May,25,10,0,2,49,49,10,0,US,US-AK,2020-05-25 00:00:00,2025-02-02 00:04:46,0,0,0,0,411,411,1,361,44472,965
2020,May,25,12,0,56,79,79,10,0,US,US-WY,2020-05-24 00:00:00,2025-02-02 00:04:46,19551,330,0,0,20394,843,5,575,22700,176
2020,May,25,16,0,30,65,65,3,0,US,US-MT,2020-05-25 00:00:00,2025-02-02 00:04:46,0,0,0,0,479,479,0,441,33682,301
2020,May,25,17,0,15,84,84,0,0,US,US-HI,2020-05-24 18:00:00,2025-02-02 00:04:46,49728,799,0,0,50371,643,0,591,49163,724
2020,May,25,17,0,15,84,84,0,0,US,US-UM,2020-05-24 18:00:00,2025-02-02 00:04:46,49728,799,0,0,50371,643,0,591,49163,724
2020,May,25,50,0,46,370,370,99,0,US,US-SD,2020-05-24 18:00:00,2025-02-02 00:04:46,30697,355,0,0,35283,4586,23,3415,40007,1523
2020,May,25,54,0,50,0,0,19,0,US,US-VT,2020-05-25 00:00:00,2025-02-02 00:04:46,27856,746,0,0,28819,963,6,843,33503,883
2020,May,25,54,1,38,154,154,41,0,US,US-ND,2020-05-24 13:00:00,2025-02-02 00:04:46,63893,823,0,0,66269,2376,40,1551,81074,1925
2020,May,25,72,0,54,0,0,36,13,US,US-WV,2020-05-25 10:00:00,2025-02-02 00:04:46,0,0,7,0,1774,1774,15,1135,85355,774
2020,May,25,78,0,23,257,257,59,27,US,US-ME,2020-05-25 11:30:00,2025-02-02 00:04:46,0,0,13,0,2074,2074,19,1290,45144,681
2020,May,25,79,0,16,225,225,15,0,US,US-ID,2020-05-23 19:00:00,2025-02-02 00:04:46,38780,0,0,0,41406,2626,0,1755,41167,0
2020,May,25,98,1,49,692,692,131,0,US,US-UT,2020-05-25 10:15:00,2025-02-02 00:04:46,189478,2044,0,0,197999,8521,129,5218,219775,2776
2020,May,25,117,1,5,605,605,92,0,US,US-AR,2020-05-25 00:00:00,2025-02-02 00:04:46,105593,2934,17,0,111622,6029,107,4249,111622,3041
2020,May,25,129,2,72,0,0,112,16,US,US-PR,2020-05-25 06:30:00,2025-02-02 00:04:46,40488,0,8,0,41728,1240,10,0,41728,10
2020,May,25,148,1,41,742,742,117,35,US,US-OR,2020-05-24 03:01:00,2025-02-02 00:04:46,108268,1949,18,0,112195,3927,39,1376,158025,3223
2020,May,25,150,3,31,0,0,0,0,US,US-NE,2020-05-24 19:55:00,2025-02-02 00:04:46,73598,2382,0,0,85732,12134,145,0,101086,3870
2020,May,25,188,3,20,800,800,0,0,US,US-KS,2020-05-25 10:00:00,2025-02-02 00:04:46,72181,4705,0,0,81399,9218,260,0,81399,4965
2020,May,25,210,1,33,420,420,91,0,US,US-NH,2020-05-25 09:00:00,2025-02-02 00:04:46,58842,1605,0,1714,63039,4197,48,2434,68081,2104
2020,May,25,313,2,40,938,938,0,78,US,US-OK,2020-05-25 12:30:00,2025-02-02 00:04:46,154943,0,0,0,161033,6090,53,4714,161033,53
2020,May,25,320,3,35,1264,1264,216,0,US,US-NM,2020-05-25 19:49:00,2025-02-02 00:04:46,0,0,0,0,7026,7026,83,2522,177361,3880
2020,May,25,338,2,47,1594,1594,517,0,US,US-TN,2020-05-25 15:00:00,2025-02-02 00:04:46,0,0,0,0,20607,20607,462,13073,396219,12643
2020,May,25,391,0,21,2131,2131,484,89,US,US-KY,2020-05-23 00:00:00,2025-02-02 00:04:46,0,0,0,0,8571,8571,0,3102,169736,0
2020,May,25,410,2,32,0,0,380,91,US,US-NV,2020-05-25 10:25:00,2025-02-02 00:04:46,106852,4341,45,0,114731,7879,109,0,152341,1289
2020,May,25,436,5,10,0,0,205,0,US,US-DE,2020-05-24 18:00:00,2025-02-02 00:04:46,44931,1870,0,0,53896,8965,156,4693,65225,1130
2020,May,25,440,5,45,1534,1534,407,0,US,US-SC,2020-05-25 15:30:00,2025-02-02 00:04:46,155842,1991,0,0,166020,10178,82,6063,166020,2073
2020,May,25,440,13,11,0,0,331,106,US,US-DC,2020-05-24 00:00:00,2025-02-02 00:04:46,0,0,70,0,8225,8225,259,1080,40803,0
2020,May,25,459,5,19,0,0,377,118,US,US-IA,2020-05-25 00:00:00,2025-02-02 00:04:46,115138,4634,66,0,132715,17577,325,9377,132715,4959
2020,May,25,514,4,55,2339,2339,388,121,US,US-UM,2020-05-25 00:00:00,2025-02-02 00:04:46,193379,7173,0,207,210950,17571,318,9207,270195,11661
2020,May,25,514,4,55,2339,2339,388,121,US,US-WI,2020-05-25 00:00:00,2025-02-02 00:04:46,193379,7173,0,207,210950,17571,318,9207,270195,11661
2020,May,25,562,11,1,1629,1629,450,0,US,US-AL,2020-05-25 00:00:00,2025-02-02 00:04:46,175585,4113,0,0,190315,14730,403,7951,190315,4516
2020,May,25,608,0,44,1580,1580,240,49,US,US-RI,2020-05-25 03:00:00,2025-02-02 00:04:46,90674,750,32,0,104885,14211,70,0,144705,1521
2020,May,25,635,10,28,2046,2046,566,152,US,US-MS,2020-05-24 19:00:00,2025-02-02 00:04:46,130459,5809,94,0,143917,13458,206,9401,143917,6015
2020,May,25,685,4,29,0,0,729,0,US,US-MO,2020-05-25 15:00:00,2025-02-02 00:04:46,145218,5587,93,0,157385,12167,179,0,180120,10388
2020,May,25,754,10,37,0,0,627,0,US,US-NC,2020-05-25 10:55:00,2025-02-02 00:04:46,0,0,0,0,23964,23964,742,0,336588,7154
2020,May,25,806,6,4,3077,3077,833,334,US,US-AZ,2020-05-25 00:00:00,2025-02-02 00:04:46,171221,3919,212,0,187782,16561,222,0,261004,3387
2020,May,25,890,12,27,2676,2676,605,248,US,US-MN,2020-05-24 17:00:00,2025-02-02 00:04:46,207816,6250,0,0,231340,23524,403,14816,231340,6653
2020,May,25,1061,6,53,3287,3287,536,0,US,US-WA,2020-05-24 02:59:00,2025-02-02 00:04:46,0,0,47,0,21063,21063,151,0,347132,3303
2020,May,25,1208,37,51,4269,4269,1376,349,US,US-VA,2020-05-24 17:00:00,2025-02-02 00:04:46,0,0,182,414,37727,37727,1483,0,291201,7585
2020,May,25,1333,1,8,4128,4128,507,0,US,US-CO,2020-05-26 00:00:00,2025-02-02 00:04:46,131742,5608,0,0,156011,24269,95,0,176077,4033
2020,May,25,1527,21,48,0,0,1511,647,US,US-TX,2020-05-25 04:30:00,2025-02-02 00:04:46,0,0,0,0,55971,55971,623,35292,965813,24893
2020,May,25,1830,6,13,7475,7475,892,0,US,US-GA,2020-05-25 13:00:00,2025-02-02 00:04:46,0,0,0,0,43344,43344,506,0,400562,21337
2020,May,25,1976,0,18,5285,5285,1102,365,US,US-IN,2020-05-24 23:59:00,2025-02-02 00:04:46,194536,5111,169,0,226251,31715,339,0,294681,2237
2020,May,25,1987,18,39,5511,5511,872,323,US,US-OH,2020-05-25 14:00:00,2025-02-02 00:04:46,0,0,211,0,32477,32477,566,0,361174,8981
2020,May,25,2331,15,12,9681,9681,0,0,US,US-FL,2020-05-25 10:04:00,2025-02-02 00:04:46,856489,36121,0,988,906564,50075,980,0,920104,37478
2020,May,25,2379,38,24,8092,8092,1279,517,US,US-MD,2020-05-25 10:00:00,2025-02-02 00:04:46,202425,8376,0,0,249577,47152,839,3329,278124,10831
2020,May,25,2690,0,22,0,0,847,0,US,US-LA,2020-05-25 13:00:00,2025-02-02 00:04:46,293089,14222,102,0,330898,37809,640,28700,330898,14862
2020,May,25,3742,49,9,12538,12538,706,0,US,US-CT,2020-05-24 20:30:00,2025-02-02 00:04:46,0,0,0,0,40873,40873,405,7127,234946,2570
2020,May,25,3795,21,6,0,0,4306,1301,US,US-CA,2020-05-25 00:00:00,2025-02-02 00:04:46,0,0,0,0,94558,94558,1848,0,1644102,61357
2020,May,25,4884,28,17,0,0,3762,1025,US,US-IL,2020-05-25 00:00:00,2025-02-02 00:04:46,0,0,605,0,112017,112017,1713,0,769564,21643
2020,May,25,5139,15,42,0,0,1628,0,US,US-PA,2020-05-25 00:00:00,2025-02-02 00:04:46,334928,6546,324,0,403114,68186,473,40911,455092,8637
2020,May,25,5139,15,42,0,0,1628,0,US,US-UM,2020-05-25 00:00:00,2025-02-02 00:04:46,334928,6546,324,0,403114,68186,473,40911,455092,8637
2020,May,25,5678,38,26,0,0,953,449,US,US-MI,2020-05-25 11:00:00,2025-02-02 00:04:46,0,0,319,0,61632,61632,175,33168,549107,9557
2020,May,25,5678,38,26,0,0,953,449,US,US-UM,2020-05-25 11:00:00,2025-02-02 00:04:46,0,0,319,0,61632,61632,175,33168,549107,9557
2020,May,25,6416,44,25,9339,9339,2132,576,US,US-MA,2020-05-25 10:00:00,2025-02-02 00:04:46,447290,7592,0,0,540561,93271,596,0,681149,4566
2020,May,25,12834,15,34,0,0,2755,719,US,US-NJ,2020-05-25 13:00:00,2025-02-02 00:04:46,468705,19052,540,0,624075,155370,943,0,624075,19995
2020,May,25,23488,97,36,0,0,4348,1366,US,US-NY,2020-05-25 00:00:00,2025-02-02 00:04:46,0,0,1058,0,362764,362764,1249,0,1739449,39623
2020,June,25,0,0,60,0,0,0,0,US,US-AS,2020-06-25 00:00:00,2025-02-02 00:04:46,696,522,0,0,696,0,0,0,696,522
2020,June,25,2,0,69,0,0,0,0,US,US-MP,2020-06-25 03:22:00,2025-02-02 00:04:46,8187,0,0,0,8217,30,0,19,8217,0
2020,June,25,5,0,66,0,0,0,0,US,US-GU,2020-06-25 07:15:00,2025-02-02 00:04:46,11173,366,0,0,11418,245,14,174,11418,380
2020,June,25,6,0,78,0,0,0,0,US,US-VI,2020-06-24 20:29:00,2025-02-02 00:04:46,2654,61,0,21,2734,80,2,64,2734,63
